ticker,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity,Predictions,OneHotPred
2010-02-12,50.01,50.0,54.3993,50.196,50.8504,UP,1
2010-02-16,50.99,50.22,54.3824,50.396,50.8698,UP,1
2010-02-17,51.84,51.32,54.3777,50.748,50.9314,UP,1
2010-02-18,52.47,51.78,54.3619,51.13,51.007,UP,1
2010-02-19,54.6,52.5,54.3672,51.982,51.1376,UP,1
2010-02-22,54.65,54.53,54.3634,52.91,51.2846,DOWN,0
2010-02-23,53.46,54.64,54.3689,53.404,51.404,UP,1
2010-02-24,53.56,53.81,54.3603,53.748,51.522,DOWN,0
2010-02-25,53.11,52.85,54.3623,53.876,51.6218,UP,1
2010-02-26,53.29,53.36,54.3612,53.614,51.717,UP,1
2010-03-01,53.44,53.32,54.3664,53.372,51.818,DOWN,0
2010-03-02,53.41,53.49,54.3584,53.362,51.9068,UP,1
2010-03-03,53.46,53.28,54.358,53.342,51.9988,UP,1
2010-03-04,53.76,53.55,54.3523,53.472,52.0726,UP,1
2010-03-05,54.89,54.11,54.3648,53.792,52.1578,UP,1
2010-03-08,54.9,54.47,54.3848,54.084,52.2302,DOWN,0
2010-03-09,54.8,54.62,54.4013,54.362,52.2884,DOWN,0
2010-03-10,54.03,54.74,54.4114,54.476,52.325,UP,1
2010-03-11,54.05,53.85,54.4071,54.534,52.3592,DOWN,0
2010-03-12,53.97,54.3,54.4098,54.35,52.3932,UP,1
2010-03-15,54.26,54.08,54.4038,54.222,52.4262,UP,1
2010-03-16,54.81,54.25,54.3896,54.224,52.4744,UP,1
2010-03-17,55.8,55.1,54.3859,54.578,52.5398,DOWN,0
2010-03-18,55.62,55.89,54.3854,54.892,52.603,DOWN,0
2010-03-19,55.45,55.87,54.3862,55.188,52.678,UP,1
2010-03-22,55.63,55.3,54.3786,55.462,52.7468,UP,1
2010-03-23,55.79,55.93,54.3796,55.658,52.8142,DOWN,0
2010-03-24,55.16,55.43,54.3785,55.53,52.8966,UP,1
2010-03-25,55.98,55.4,54.3766,55.602,52.9972,DOWN,0
2010-03-26,55.35,55.82,54.3784,55.582,53.0732,DOWN,0
2010-03-29,55.19,55.66,54.3776,55.494,53.151,DOWN,0
2010-03-30,54.65,55.11,54.3749,55.266,53.213,UP,1
2010-03-31,55.26,54.38,54.3803,55.286,53.2696,UP,1
2010-04-01,56.64,55.42,54.3998,55.418,53.2936,UP,1
2010-04-05,57.17,56.74,54.4299,55.782,53.3668,UP,1
2010-04-06,57.45,56.83,54.4547,56.234,53.4744,DOWN,0
2010-04-07,56.91,57.22,54.4678,56.686,53.5728,UP,1
2010-04-08,57.82,57.0,54.4975,57.198,53.7106,UP,1
2010-04-09,58.01,57.76,54.5282,57.472,53.821,UP,1
2010-04-12,58.77,58.32,54.5581,57.792,53.9646,UP,1
2010-04-13,59.02,58.57,54.5838,58.106,54.1346,DOWN,0
2010-04-14,58.96,59.12,54.6136,58.516,54.2704,DOWN,0
2010-04-15,58.65,58.67,54.6368,58.682,54.401,DOWN,0
2010-04-16,57.39,58.67,54.6554,58.558,54.5166,UP,1
2010-04-19,58.37,57.49,54.6798,58.478,54.6862,DOWN,0
2010-04-20,55.37,55.23,54.6929,57.748,54.7828,DOWN,0
2010-04-21,54.73,55.23,54.6958,56.902,54.8776,UP,1
2010-04-22,55.63,54.63,54.7064,56.298,54.9886,UP,1
2010-04-23,56.31,55.47,54.7168,56.082,55.1036,DOWN,0
2010-04-26,55.31,56.34,54.7164,55.47,55.203,DOWN,0
2010-04-27,54.34,55.08,54.7166,55.264,55.2896,UP,1
2010-04-28,54.37,54.65,54.7046,55.192,55.3572,UP,1
2010-04-29,55.65,54.5,54.6976,55.196,55.4334,DOWN,0
2010-04-30,54.98,55.5,54.6795,54.93,55.4836,DOWN,0
2010-05-03,54.9,54.55,54.6617,54.848,55.4896,DOWN,0
2010-05-04,53.92,54.5,54.6427,54.764,55.475,UP,1
2010-05-05,53.93,53.28,54.6228,54.676,55.4844,DOWN,0
2010-05-06,51.67,53.87,54.5934,53.88,55.4466,UP,1
2010-05-07,51.8,51.46,54.5627,53.244,55.4204,UP,1
2010-05-10,55.11,53.59,54.544,53.286,55.4568,DOWN,0
2010-05-11,54.45,54.57,54.5277,53.392,55.477,UP,1
2010-05-12,55.34,54.71,54.5137,53.674,55.5156,DOWN,0
2010-05-13,54.28,55.08,54.4959,54.196,55.532,DOWN,0
2010-05-14,53.18,54.01,54.4691,54.472,55.5204,UP,1
2010-05-17,53.82,53.09,54.438,54.214,55.499,DOWN,0
2010-05-18,52.79,54.14,54.4029,53.882,55.4568,DOWN,0
2010-05-19,52.35,52.71,54.3629,53.284,55.4078,DOWN,0
2010-05-20,50.1,51.28,54.3074,52.448,55.3292,UP,1
2010-05-21,51.88,49.26,54.2601,52.188,55.2858,DOWN,0
2010-05-24,50.65,52.19,54.2092,51.554,55.2194,UP,1
2010-05-25,50.78,49.62,54.1546,51.152,55.1498,DOWN,0
2010-05-26,50.48,51.12,54.1001,50.778,55.0632,UP,1
2010-05-27,51.97,51.25,54.0558,51.152,54.9866,DOWN,0
2010-05-28,50.81,52.2,54.0046,50.938,54.8904,DOWN,0
2010-06-01,49.82,50.39,53.9487,50.772,54.7778,UP,1
2010-06-02,51.11,50.19,53.8984,50.838,54.6874,DOWN,0
2010-06-03,50.93,51.01,53.8536,50.928,54.5902,DOWN,0
2010-06-04,49.015,49.78,53.7968,50.337,54.4673,DOWN,0
2010-06-07,48.5,49.2,53.7397,49.875,54.3177,UP,1
2010-06-08,49.06,48.3,53.6794,49.723,54.1919,DOWN,0
2010-06-09,48.75,49.2,53.6214,49.251,54.0631,UP,1
2010-06-10,49.5,49.61,53.5724,48.965,53.9601,UP,1
2010-06-11,49.93,49.09,53.5215,49.148,53.8535,DOWN,0
2010-06-14,49.34,50.04,53.4689,49.316,53.7075,UP,1
2010-06-15,50.76,49.79,53.4238,49.656,53.5793,UP,1
2010-06-16,51.32,50.59,53.3877,50.17,53.4567,DOWN,0
2010-06-17,50.9,51.19,53.3499,50.45,53.3365,DOWN,0
2010-06-18,50.3,50.88,53.3197,50.524,53.1861,DOWN,0
2010-06-21,49.39,50.68,53.2826,50.534,53.0137,DOWN,0
2010-06-22,48.61,49.49,53.2387,50.104,52.8105,DOWN,0
2010-06-23,48.45,48.52,53.189,49.53,52.5991,DOWN,0
2010-06-24,47.44,48.14,53.1325,48.838,52.3687,UP,1
2010-06-25,48.44,47.53,53.0806,48.466,52.1645,DOWN,0
2010-06-28,48.3,48.48,53.0279,48.248,51.9827,DOWN,0
2010-06-29,47.42,47.95,52.9721,48.01,51.7637,DOWN,0
2010-06-30,46.7,47.13,52.9091,47.66,51.5903,DOWN,0
2010-07-01,46.57,46.67,52.8458,47.486,51.4271,DOWN,0
2010-07-02,45.81,46.74,52.7749,46.96,51.2307,UP,1
2010-07-06,45.96,46.15,52.7107,46.492,51.0237,UP,1
2010-07-07,49.14,47.02,52.6628,46.836,50.9003,DOWN,0
2010-07-08,47.9,49.38,52.6107,47.076,50.7715,UP,1
2010-07-09,48.53,47.9,52.5591,47.468,50.6547,UP,1
2010-07-12,49.09,48.24,52.5112,48.124,50.5235,UP,1
2010-07-13,50.14,49.43,52.4711,48.96,50.4267,DOWN,0
2010-07-14,49.78,49.62,52.432,49.088,50.3243,DOWN,0
2010-07-15,49.73,49.6,52.3872,49.454,50.2405,DOWN,0
2010-07-16,48.36,49.38,52.3368,49.42,50.1291,UP,1
2010-07-19,48.56,48.52,52.2888,49.314,50.0669,UP,1
2010-07-20,49.32,48.02,52.2499,49.15,50.0173,DOWN,0
2010-07-21,47.16,49.96,52.2033,48.626,49.8583,DOWN,0
2010-07-22,46.97,47.8,52.1506,48.074,49.7087,UP,1
2010-07-23,47.51,47.03,52.0989,47.904,49.5521,UP,1
2010-07-26,48.22,47.38,52.049,47.836,49.4309,UP,1
2010-07-27,48.26,48.46,51.9927,47.624,49.3325,DOWN,0
2010-07-28,47.64,48.27,51.9287,47.72,49.2089,DOWN,0
2010-07-29,47.49,48.21,51.8648,47.824,49.1029,DOWN,0
2010-07-30,46.99,47.01,51.804,47.72,48.9957,UP,1
2010-08-02,48.52,47.57,51.7508,47.78,48.9641,DOWN,0
2010-08-03,48.32,48.5,51.6929,47.792,48.8929,UP,1
2010-08-04,48.51,48.63,51.6442,47.966,48.8501,UP,1
2010-08-05,49.11,48.29,51.5983,48.29,48.8167,DOWN,0
2010-08-06,48.57,48.75,51.5539,48.606,48.7785,UP,1
2010-08-09,48.98,48.82,51.528,48.698,48.7187,UP,1
2010-08-10,49.14,48.67,51.5042,48.862,48.6853,DOWN,0
2010-08-11,49.1,48.41,51.484,48.98,48.6709,UP,1
2010-08-12,50.19,48.72,51.4753,49.196,48.6525,DOWN,0
2010-08-13,49.39,50.1,51.4641,49.36,48.6217,UP,1
2010-08-16,49.63,49.85,51.4624,49.49,48.634,UP,1
2010-08-17,50.5,49.71,51.4583,49.762,48.674,DOWN,0
2010-08-18,49.81,50.41,51.4561,49.904,48.689,DOWN,0
2010-08-19,48.3,49.87,51.4443,49.526,48.68,UP,1
2010-08-20,48.305,48.28,51.4376,49.309,48.6561,DOWN,0
2010-08-23,47.72,48.66,51.4272,48.927,48.6119,DOWN,0
2010-08-24,46.94,47.37,51.4098,48.215,48.5639,DOWN,0
2010-08-25,46.5,46.68,51.3937,47.553,48.4787,DOWN,0
2010-08-26,45.86,46.58,51.3681,47.065,48.3695,UP,1
2010-08-27,47.05,46.13,51.3486,46.814,48.2925,DOWN,0
2010-08-30,45.84,46.77,51.3196,46.438,48.2033,UP,1
2010-08-31,46.1275,45.69,51.3043,46.2755,48.1381,UP,1
2010-09-01,47.4,46.67,51.3011,46.4555,48.1139,DOWN,0
2010-09-02,47.22,47.44,51.2977,46.7275,48.0893,UP,1
2010-09-03,48.86,47.63,51.299,47.0895,48.1177,DOWN,0
2010-09-07,47.71,48.75,51.2942,47.4635,48.1031,UP,1
2010-09-08,47.83,47.64,51.295,47.804,48.0937,UP,1
2010-09-09,47.94,48.4,51.2985,47.912,48.1041,DOWN,0
2010-09-10,47.7,48.05,51.2962,48.008,48.1241,UP,1
2010-09-13,48.98,48.35,51.3007,48.032,48.1723,DOWN,0
2010-09-14,48.61,48.93,51.3027,48.212,48.2283,UP,1
2010-09-15,48.68,48.4,51.3077,48.382,48.2827,UP,1
2010-09-16,49.25,49.04,51.3065,48.644,48.2849,DOWN,0
2010-09-17,49.04,49.52,51.3048,48.912,48.3077,UP,1
2010-09-20,49.48,49.26,51.3021,49.012,48.3267,DOWN,0
2010-09-21,48.435,49.39,51.3005,48.977,48.3136,DOWN,0
2010-09-22,47.54,48.47,51.2947,48.749,48.2616,DOWN,0
2010-09-23,46.97,47.18,51.2892,48.293,48.2054,UP,1
2010-09-24,48.64,47.54,51.2959,48.213,48.1836,DOWN,0
2010-09-27,47.97,48.43,51.2983,47.911,48.1758,UP,1
2010-09-28,48.1,48.0,51.3005,47.844,48.1666,DOWN,0
2010-09-29,47.82,47.84,51.299,47.9,48.1366,UP,1
2010-09-30,48.24,48.31,51.2976,48.154,48.1582,UP,1
2010-10-01,48.72,48.7,51.2992,48.17,48.1932,DOWN,0
2010-10-04,47.67,48.47,51.2927,48.11,48.1964,UP,1
2010-10-05,48.6,48.2,51.2914,48.21,48.204,UP,1
2010-10-06,48.89,48.6,51.2855,48.424,48.2166,DOWN,0
2010-10-07,48.22,48.91,51.2735,48.42,48.2282,UP,1
2010-10-08,48.35,48.23,51.2588,48.346,48.2454,UP,1
2010-10-11,48.95,48.35,51.2441,48.602,48.2846,UP,1
2010-10-12,49.26,48.93,51.2294,48.734,48.2994,UP,1
2010-10-13,49.48,49.42,51.2151,48.852,48.3226,DOWN,0
2010-10-14,49.3,49.2,51.2003,49.068,48.3384,DOWN,0
2010-10-15,48.74,49.6,51.1809,49.146,48.331,UP,1
2010-10-18,50.15,48.83,51.1697,49.386,48.3626,DOWN,0
2010-10-19,49.29,49.46,51.1535,49.392,48.3688,DOWN,0
2010-10-20,48.92,49.48,51.1358,49.28,48.3644,DOWN,0
2010-10-21,47.41,47.9,51.1143,48.902,48.3306,UP,1
2010-10-22,47.81,47.44,51.0924,48.716,48.283,UP,1
2010-10-25,48.02,48.05,51.0704,48.29,48.2556,UP,1
2010-10-26,50.57,50.0,51.0681,48.546,48.2744,DOWN,0
2010-10-27,50.31,50.15,51.0649,48.824,48.2706,DOWN,0
2010-10-28,50.02,50.25,51.0572,49.346,48.2748,DOWN,0
2010-10-29,49.63,49.68,51.0489,49.71,48.3014,DOWN,0
2010-11-01,49.41,49.88,51.0382,49.988,48.3235,UP,1
2010-11-02,50.61,49.79,51.0291,49.996,48.3813,DOWN,0
2010-11-03,50.42,50.66,51.004,50.018,48.4509,UP,1
2010-11-04,51.63,51.0,50.9946,50.34,48.5535,UP,1
2010-11-05,51.88,50.69,50.9936,50.79,48.6739,DOWN,0
2010-11-08,51.3,51.82,50.9902,51.168,48.7589,DOWN,0
2010-11-09,50.53,51.5,50.9882,51.152,48.8527,UP,1
2010-11-10,51.44,50.41,50.9829,51.356,48.9589,DOWN,0
2010-11-11,51.2,50.92,50.981,51.27,49.0349,DOWN,0
2010-11-12,50.6,50.76,50.9814,51.014,49.1025,UP,1
2010-11-15,51.3,50.76,50.977,51.014,49.1513,DOWN,0
2010-11-16,50.59,50.82,50.9694,51.026,49.2089,DOWN,0
2010-11-17,50.43,50.54,50.9635,50.824,49.2609,UP,1
2010-11-18,51.05,50.82,50.9693,50.794,49.3231,UP,1
2010-11-19,51.17,50.8,50.9724,50.908,49.3925,DOWN,0
2010-11-22,50.86,51.0,50.9768,50.82,49.4301,DOWN,0
2010-11-23,50.34,50.28,50.9781,50.77,49.4647,UP,1
2010-11-24,51.17,50.56,50.9811,50.918,49.5145,DOWN,0
2010-11-26,50.73,50.71,50.9831,50.854,49.5441,DOWN,0
2010-11-29,50.59,50.38,50.986,50.738,49.5751,DOWN,0
2010-11-30,50.3,50.1,50.9825,50.626,49.5915,UP,1
2010-12-01,51.52,51.02,50.9809,50.862,49.6532,UP,1
2010-12-02,52.99,51.55,50.9835,51.226,49.7622,DOWN,0
2010-12-03,52.82,52.74,50.9746,51.644,49.8792,DOWN,0
2010-12-06,52.64,52.62,50.9646,52.054,49.9592,DOWN,0
2010-12-07,52.51,53.27,50.9598,52.496,50.05,UP,1
2010-12-08,52.55,52.31,50.9548,52.702,50.139,UP,1
2010-12-09,53.6,52.76,50.9572,52.824,50.2546,UP,1
2010-12-10,54.1,53.75,50.9613,53.08,50.3718,UP,1
2010-12-13,54.46,54.22,50.9664,53.444,50.4866,UP,1
2010-12-14,54.5,54.6,50.9718,53.842,50.6232,DOWN,0
2010-12-15,54.15,54.43,50.9753,54.162,50.7342,UP,1
2010-12-16,54.7,54.19,50.98,54.382,50.8504,DOWN,0
2010-12-17,54.26,54.67,50.9768,54.414,50.9712,DOWN,0
2010-12-20,54.25,54.74,50.9736,54.372,51.0892,UP,1
2010-12-21,54.9,54.58,50.9741,54.452,51.2082,UP,1
2010-12-22,55.73,54.95,50.9826,54.768,51.3376,DOWN,0
2010-12-23,55.3,55.54,50.9888,54.888,51.454,UP,1
2010-12-27,55.58,55.0,50.9969,55.152,51.5796,UP,1
2010-12-28,55.7,55.63,51.0041,55.442,51.7188,DOWN,0
2010-12-29,55.51,55.64,51.0076,55.564,51.826,DOWN,0
2010-12-30,55.5,55.52,51.0061,55.518,51.9502,DOWN,0
2010-12-31,55.41,55.35,51.005,55.54,52.08,UP,1
2011-01-03,55.93,55.81,51.0074,55.61,52.2504,UP,1
2011-01-04,56.0,55.9,51.0093,55.67,52.4142,UP,1
2011-01-05,56.55,55.89,51.0131,55.878,52.5848,DOWN,0
2011-01-06,56.35,56.44,51.019,56.048,52.7004,DOWN,0
2011-01-07,55.26,56.44,51.0154,56.018,52.7994,DOWN,0
2011-01-10,54.71,55.06,51.0122,55.774,52.8932,UP,1
2011-01-11,54.85,54.84,51.0105,55.544,52.9976,UP,1
2011-01-12,55.9,55.13,51.0168,55.414,53.1274,DOWN,0
2011-01-13,55.5,55.99,51.018,55.244,53.2252,UP,1
2011-01-14,55.88,55.39,51.0142,55.368,53.3344,DOWN,0
2011-01-18,55.64,55.58,51.0065,55.554,53.4146,DOWN,0
2011-01-19,52.49,53.5,50.9817,55.082,53.4268,UP,1
2011-01-20,52.91,52.45,50.9617,54.484,53.459,DOWN,0
2011-01-21,52.91,53.27,50.9372,53.966,53.5066,DOWN,0
2011-01-24,52.56,52.93,50.9099,53.302,53.529,UP,1
2011-01-25,52.59,52.47,50.879,52.692,53.5568,DOWN,0
2011-01-26,52.55,52.66,50.8467,52.704,53.5958,DOWN,0
2011-01-27,52.51,52.51,50.8144,52.624,53.62,DOWN,0
2011-01-28,51.69,52.1,50.7796,52.38,53.642,UP,1
2011-01-31,51.98,51.95,50.7526,52.264,53.673,UP,1
2011-02-01,52.3,52.38,50.7222,52.206,53.698,DOWN,0
2011-02-02,51.88,52.25,50.7048,52.072,53.7122,UP,1
2011-02-03,52.02,51.96,50.6912,51.974,53.7354,DOWN,0
2011-02-04,51.84,52.04,50.6723,52.004,53.7654,UP,1
2011-02-07,52.12,51.92,50.6513,52.032,53.7844,UP,1
2011-02-08,52.49,52.25,50.6372,52.07,53.8196,DOWN,0
2011-02-09,52.11,52.22,50.6261,52.116,53.85,DOWN,0
2011-02-10,52.02,51.92,50.6143,52.116,53.8844,UP,1
2011-02-11,52.86,51.46,50.6004,52.32,53.9112,DOWN,0
2011-02-14,52.64,52.9,50.5887,52.424,53.9042,UP,1
2011-02-15,52.83,52.41,50.5783,52.492,53.9044,UP,1
2011-02-16,54.0,52.97,50.5787,52.87,53.9316,UP,1
2011-02-17,54.04,53.17,50.5793,53.274,53.9622,UP,1
2011-02-18,54.55,54.06,50.5937,53.612,54.0022,DOWN,0
2011-02-22,52.95,53.84,50.5994,53.674,53.9892,DOWN,0
2011-02-23,52.4,53.05,50.5859,53.588,53.9552,DOWN,0
2011-02-24,52.14,52.28,50.5743,53.216,53.9088,UP,1
2011-02-25,52.21,52.33,50.5587,52.85,53.863,DOWN,0
2011-02-28,51.57,52.47,50.5451,52.254,53.8114,DOWN,0
2011-03-01,51.08,51.67,50.5346,51.88,53.739,DOWN,0
2011-03-02,51.07,51.03,50.5209,51.614,53.6752,UP,1
2011-03-03,51.83,51.52,50.5161,51.552,53.6268,DOWN,0
2011-03-04,51.44,51.7,50.5115,51.398,53.5576,DOWN,0
2011-03-07,50.94,51.57,50.5157,51.272,53.4618,UP,1
2011-03-08,51.93,50.93,50.516,51.442,53.3944,UP,1
2011-03-09,52.06,51.89,50.523,51.64,53.324,DOWN,0
2011-03-10,50.94,51.41,50.5238,51.462,53.2288,UP,1
2011-03-11,50.95,50.78,50.5262,51.364,53.1376,DOWN,0
2011-03-14,50.55,50.47,50.5191,51.286,53.0386,DOWN,0
2011-03-15,49.775,49.32,50.5139,50.855,52.9259,DOWN,0
2011-03-16,49.24,49.77,50.511,50.291,52.7921,UP,1
2011-03-17,49.81,49.92,50.5045,50.065,52.6683,UP,1
2011-03-18,49.94,50.37,50.4995,49.863,52.5361,UP,1
2011-03-21,50.43,50.5,50.5066,49.839,52.4177,UP,1
2011-03-22,50.44,50.5,50.5163,49.972,52.3213,DOWN,0
2011-03-23,50.35,50.19,50.5228,50.194,52.2341,UP,1
2011-03-24,51.02,50.78,50.5341,50.436,52.1575,DOWN,0
2011-03-25,50.68,51.09,50.54,50.584,52.0531,DOWN,0
2011-03-28,50.41,50.33,50.5424,50.58,51.9513,UP,1
2011-03-29,50.55,50.36,50.5485,50.602,51.8447,UP,1
2011-03-30,51.12,50.77,50.5503,50.756,51.7543,DOWN,0
2011-03-31,50.75,50.88,50.5474,50.702,51.7195,UP,1
2011-04-01,51.69,51.29,50.5514,50.904,51.6951,UP,1
2011-04-04,51.81,51.87,50.5589,51.184,51.6731,DOWN,0
2011-04-05,51.7,51.54,50.5705,51.414,51.6559,UP,1
2011-04-06,52.34,51.89,50.5891,51.658,51.6509,DOWN,0
2011-04-07,52.24,52.2,50.6081,51.956,51.6447,DOWN,0
2011-04-08,52.12,52.5,50.6315,52.042,51.6369,UP,1
2011-04-11,52.36,52.25,50.6511,52.152,51.6503,DOWN,0
2011-04-12,51.96,52.03,50.6694,52.204,51.6499,DOWN,0
2011-04-13,51.63,52.32,50.6904,52.062,51.6365,DOWN,0
2011-04-14,51.625,51.29,50.715,51.939,51.6314,UP,1
2011-04-15,51.78,51.86,50.7411,51.871,51.6266,DOWN,0
2011-04-18,51.4,51.44,50.769,51.679,51.6178,DOWN,0
2011-04-19,48.67,50.61,50.7826,51.021,51.5488,UP,1
2011-04-20,49.03,49.22,50.782,50.501,51.4796,UP,1
2011-04-21,49.38,49.2,50.7894,50.052,51.425,DOWN,0
2011-04-25,48.98,49.08,50.7917,49.492,51.3642,UP,1
2011-04-26,49.65,49.18,50.7945,49.142,51.3,UP,1
2011-04-27,49.87,49.75,50.7931,49.382,51.2446,UP,1
2011-04-28,49.92,49.71,50.7938,49.56,51.1864,UP,1
2011-04-29,49.99,49.75,50.7951,49.682,51.1062,DOWN,0
2011-05-02,49.16,50.17,50.7991,49.718,51.0086,UP,1
2011-05-03,49.37,49.05,50.8032,49.662,50.905,DOWN,0
2011-05-04,49.16,49.43,50.8024,49.52,50.8292,DOWN,0
2011-05-05,48.63,48.93,50.8097,49.262,50.7538,DOWN,0
2011-05-06,48.43,49.01,50.817,48.95,50.6796,UP,1
2011-05-09,48.51,48.37,50.822,48.82,50.6056,UP,1
2011-05-10,49.28,48.49,50.8273,48.802,50.5598,DOWN,0
2011-05-11,48.43,49.21,50.8282,48.656,50.5068,UP,1
2011-05-12,48.82,48.31,50.8341,48.694,50.4618,DOWN,0
2011-05-13,48.24,48.989,50.8378,48.656,50.39,UP,1
2011-05-16,48.63,48.14,50.846,48.68,50.3338,UP,1
2011-05-17,49.04,48.38,50.8486,48.632,50.2958,UP,1
2011-05-18,49.49,49.07,50.8545,48.844,50.247,DOWN,0
2011-05-19,49.44,49.69,50.8591,48.968,50.1946,DOWN,0
2011-05-20,48.93,49.3,50.8582,49.106,50.1544,DOWN,0
2011-05-23,48.53,48.4,50.858,49.086,50.106,UP,1
2011-05-24,48.61,48.58,50.8562,49.0,50.0672,UP,1
2011-05-25,48.64,48.3,50.8537,48.83,50.0445,DOWN,0
2011-05-26,48.52,48.5,50.8508,48.646,50.0301,DOWN,0
2011-05-27,48.45,48.55,50.8421,48.55,50.0029,UP,1
2011-05-31,48.79,48.85,50.8391,48.602,49.9799,DOWN,0
2011-06-01,47.52,48.51,50.8285,48.384,49.9217,UP,1
2011-06-02,47.64,47.5,50.8142,48.184,49.8657,DOWN,0
2011-06-03,47.23,46.95,50.8013,47.926,49.8033,DOWN,0
2011-06-06,47.07,47.2,50.7952,47.65,49.7243,DOWN,0
2011-06-07,46.78,47.18,50.7876,47.248,49.6463,DOWN,0
2011-06-08,46.41,46.5,50.781,47.026,49.5663,UP,1
2011-06-09,47.35,46.58,50.7831,46.968,49.5023,DOWN,0
2011-06-10,46.765,47.06,50.7844,46.875,49.4152,UP,1
2011-06-13,47.3,46.87,50.7916,46.921,49.3462,UP,1
2011-06-14,47.44,47.69,50.7935,47.053,49.2612,DOWN,0
2011-06-15,46.36,47.1,50.7961,47.043,49.1522,DOWN,0
2011-06-16,46.35,46.4,50.7972,46.843,49.0452,UP,1
2011-06-17,46.79,46.86,50.7942,46.848,48.9342,DOWN,0
2011-06-20,46.56,46.68,50.7909,46.7,48.8206,UP,1
2011-06-21,46.83,46.74,50.7807,46.578,48.7148,DOWN,0
2011-06-22,46.24,46.53,50.7734,46.554,48.5924,DOWN,0
2011-06-23,45.51,45.72,50.7618,46.386,48.4634,DOWN,0
2011-06-24,44.98,45.49,50.747,46.024,48.3304,UP,1
2011-06-27,45.28,45.06,50.7349,45.768,48.2035,DOWN,0
2011-06-28,45.26,45.41,50.7163,45.454,48.0731,UP,1
2011-06-29,46.14,45.46,50.7039,45.434,47.9679,DOWN,0
2011-06-30,45.96,46.34,50.6903,45.524,47.9137,UP,1
2011-07-01,46.5,46.0,50.6766,45.828,47.8631,DOWN,0
2011-07-05,45.77,46.41,50.6602,45.926,47.7909,UP,1
2011-07-06,46.0,45.65,50.6428,46.074,47.7313,UP,1
2011-07-07,46.6,46.31,50.6337,46.166,47.6703,DOWN,0
2011-07-08,45.87,46.05,50.6253,46.148,47.5903,DOWN,0
2011-07-11,44.98,45.4,50.6154,45.844,47.4915,UP,1
2011-07-12,45.31,44.78,50.5987,45.752,47.3979,UP,1
2011-07-13,45.34,45.43,50.5856,45.62,47.3215,DOWN,0
2011-07-14,44.44,45.44,50.5673,45.188,47.2229,DOWN,0
2011-07-15,44.29,44.59,50.5496,44.872,47.1255,DOWN,0
2011-07-18,43.39,44.09,50.5254,44.554,47.0207,UP,1
2011-07-19,43.64,43.55,50.5,44.22,46.9249,UP,1
2011-07-20,44.19,43.9,50.4826,43.99,46.8385,UP,1
2011-07-21,45.85,44.29,50.4688,44.272,46.7699,UP,1
2011-07-22,45.92,45.96,50.454,44.598,46.7197,DOWN,0
2011-07-25,45.57,45.64,50.4407,45.034,46.6547,UP,1
2011-07-26,45.6,45.66,50.427,45.426,46.6019,DOWN,0
2011-07-27,44.86,45.39,50.4065,45.56,46.5265,DOWN,0
2011-07-28,44.64,44.98,50.3834,45.318,46.4385,UP,1
2011-07-29,44.905,44.28,50.3605,45.115,46.3468,DOWN,0
2011-08-01,44.78,45.32,50.3379,44.957,46.2536,DOWN,0
2011-08-02,43.04,44.36,50.3094,44.445,46.1358,UP,1
2011-08-03,43.35,43.04,50.2754,44.143,46.0322,DOWN,0
2011-08-04,41.08,42.94,50.2344,43.431,45.8816,UP,1
2011-08-05,41.3,41.64,50.1963,42.71,45.7348,DOWN,0
2011-08-08,37.65,40.68,50.1475,41.284,45.5174,UP,1
2011-08-09,39.04,38.74,50.1036,40.484,45.3292,DOWN,0
2011-08-10,36.13,38.14,50.0442,39.04,45.076,UP,1
2011-08-11,37.16,35.84,49.9771,38.256,44.8688,DOWN,0
2011-08-12,36.71,37.54,49.9091,37.338,44.6502,UP,1
2011-08-15,37.63,37.02,49.8472,37.334,44.4582,DOWN,0
2011-08-16,37.22,37.24,49.7851,36.97,44.2612,UP,1
2011-08-17,37.25,37.5,49.7243,37.194,44.0706,DOWN,0
2011-08-18,35.345,36.19,49.648,36.831,43.8493,DOWN,0
2011-08-19,34.78,34.93,49.5698,36.445,43.5979,UP,1
2011-08-22,35.1,35.5,49.4872,35.939,43.3646,UP,1
2011-08-23,36.21,35.16,49.4088,35.737,43.1428,UP,1
2011-08-24,37.47,35.99,49.3397,35.781,42.9434,DOWN,0
2011-08-25,37.18,38.05,49.2729,36.148,42.7598,UP,1
2011-08-26,37.23,36.89,49.2019,36.638,42.5774,UP,1
2011-08-29,38.82,37.73,49.14,37.382,42.418,DOWN,0
2011-08-30,38.57,38.47,49.0798,37.854,42.2582,DOWN,0
2011-08-31,38.42,38.77,49.0154,38.044,42.09,DOWN,0
2011-09-01,38.02,38.57,48.9526,38.212,41.9256,DOWN,0
2011-09-02,36.53,37.21,48.8831,38.072,41.746,DOWN,0
2011-09-06,36.01,35.27,48.8079,37.51,41.5666,UP,1
2011-09-07,37.41,36.27,48.7391,37.278,41.4092,DOWN,0
2011-09-08,36.43,37.01,48.6669,36.88,41.2326,DOWN,0
2011-09-09,35.51,36.01,48.5928,36.378,41.02,UP,1
2011-09-12,35.92,35.03,48.5165,36.256,40.8192,DOWN,0
2011-09-13,35.75,36.06,48.4416,36.204,40.6042,UP,1
